budget,genres,id,original_language,popularity,release_date,revenue,runtime,title,vote_average,vote_count,director
65000000.0,Horror Mystery Thriller,3600,en,20.793026,13-11-1998,40002112.0,100.0,I Still Know What You Did Last Summer,5.1,374,Danny Cannon
24000000.0,Comedy Crime Thriller,10480,en,3.572339,08-09-2000,0.0,108.0,Nurse Betty,5.9,111,Neil LaBute
24000000.0,Comedy Horror,43593,en,23.343839,20-08-2010,83188165.0,88.0,Piranha 3D,5.3,581,Alexandre Aja
24000000.0,Crime Drama Action Thriller,41283,en,26.324874,23-11-2010,23081726.0,98.0,Faster,6.1,568,"George Tillman, Jr."
23600000.0,Comedy Horror,19908,en,57.300674,07-10-2009,102391382.0,88.0,Zombieland,7.2,3550,Ruben Fleischer
19000000.0,Action Comedy Crime Thriller,9737,en,33.872182,07-04-1995,141407024.0,118.0,Bad Boys,6.5,1699,Michael Bay
23000000.0,Horror,9532,en,38.799596,16-03-2000,53302314.0,98.0,Final Destination,6.4,1378,James Wong
23000000.0,Thriller Science-Fiction Action,2787,en,18.493202,18-02-2000,53187659.0,108.0,Pitch Black,6.7,1789,David Twohy
23000000.0,Mystery Thriller Drama,10866,en,11.183197,05-10-2001,36642838.0,97.0,Joy Ride,6.3,325,John Dahl
23000000.0,Action Thriller,70435,en,26.257951,06-11-2011,33372606.0,93.0,Haywire,5.6,505,Steven Soderbergh
23000000.0,Adventure Thriller,580,en,12.777008,17-07-1987,51881013.0,89.0,Jaws: The Revenge,3.5,224,Joseph Sargent
23000000.0,Action Thriller,2453,en,12.869436,23-08-1991,7434726.0,98.0,Harley Davidson and the Marlboro Man,6.1,82,Simon Wincer
23000000.0,History Drama Thriller Crime Mystery,6973,en,15.676123,31-08-2007,29541790.0,124.0,In the Valley of Elah,6.6,261,Paul Haggis
25000000.0,Horror Thriller,3021,en,35.169779,12-07-2007,94679598.0,104.0,1408,6.5,1343,Mikael H\u00e5fstr\u00f6m
22000000.0,Fantasy Drama Thriller Mystery Romance,251,en,41.967005,12-07-1990,505000000.0,127.0,Ghost,6.9,1339,Jerry Zucker
22000000.0,Crime Drama Mystery Thriller Action,1642,en,23.218144,28-07-1995,110627965.0,114.0,The Net,5.6,354,Irwin Winkler
22000000.0,Fantasy Action Thriller,277,en,81.829237,19-09-2003,95708457.0,121.0,Underworld,6.6,2512,Len Wiseman
22000000.0,Drama Thriller,8999,en,17.7091,11-11-2005,57479076.0,108.0,Derailed,6.1,319,Mikael H\u00e5fstr\u00f6m
0.0,Thriller Drama Crime Romance,10279,en,3.70789,02-07-1999,0.0,142.0,Summer of Sam,6.3,112,Spike Lee
30000000.0,Drama Thriller,2176,en,9.448517,14-09-2001,23619609.0,106.0,The Glass House,5.4,201,Daniel Sackheim
22000000.0,Action Thriller,204082,en,35.737655,27-11-2013,43058898.0,100.0,Homefront,6.4,875,Gary Fleder
22000000.0,Family Horror,24100,en,4.365196,27-10-2000,13555988.0,95.0,The Little Vampire,6.1,77,Uli Edel
22000000.0,Action Adventure Crime Science-Fiction Thriller,5550,en,14.725467,17-04-1993,10696210.0,104.0,RoboCop 3,4.2,305,Fred Dekker
0.0,Action Science-Fiction Thriller,30379,en,0.809588,07-09-2001,0.0,104.0,Megiddo: The Omega Code 2,3.6,8,Brian Trenchard-Smith
0.0,Drama Comedy Thriller Music Romance,42586,en,0.816883,01-01-1970,0.0,107.0,Darling Lili,4.9,8,Blake Edwards
25000000.0,Thriller Action Crime,287948,en,25.002715,03-09-2015,72629670.0,96.0,The Transporter Refueled,5.2,559,Camille Delamarre
21000000.0,Drama Thriller War,9075,nl,13.906611,01-09-2006,26193068.0,145.0,Black Book,7.2,277,Paul Verhoeven
22000000.0,Mystery Thriller,204922,en,48.784734,03-09-2014,15447154.0,92.0,Before I Go to Sleep,6.2,659,Rowan Joffe
22000000.0,Action Thriller Adventure,38985,en,9.088209,24-06-1977,12000000.0,121.0,Sorcerer,7.4,98,William Friedkin
22000000.0,Thriller Drama Crime,164457,en,29.230298,06-12-2013,15400000.0,116.0,Out of the Furnace,6.5,720,Scott Cooper
18000000.0,Science-Fiction Action Adventure Thriller,10724,en,8.700565,13-06-1982,70687344.0,136.0,Firefox,5.5,139,Clint Eastwood
21000000.0,Action Crime Thriller,4108,en,34.433521,02-10-2002,43928932.0,92.0,The Transporter,6.6,1692,Louis Leterrier
21000000.0,Horror Thriller Science-Fiction,7341,en,4.781538,11-03-1999,17762705.0,104.0,The Rage: Carrie 2,5.1,76,Katt Shea
15000000.0,Action Thriller Science-Fiction Horror,1946,en,21.928025,14-04-1999,2856712.0,97.0,eXistenZ,6.7,475,David Cronenberg
38000000.0,Horror Thriller,9682,en,9.662715,11-08-2006,29907685.0,90.0,Pulse,5.0,150,Jim Sonzero
19000000.0,Crime Drama Thriller,274,en,18.174804,01-02-1991,272742922.0,119.0,The Silence of the Lambs,8.1,4443,Jonathan Demme
20000000.0,Horror Thriller,579,en,19.636044,16-06-1978,187884007.0,116.0,Jaws 2,5.9,406,Jeannot Szwarc
13000000.0,Horror Thriller,138843,en,49.975409,18-07-2013,318000141.0,112.0,The Conjuring,7.4,3092,James Wan
1800000.0,Action Crime Thriller,1051,en,15.978136,09-10-1971,41158757.0,104.0,The French Connection,7.4,422,William Friedkin
20000000.0,Thriller Horror Drama Mystery,8968,en,11.62423,04-02-2005,67192859.0,89.0,Boogeyman,4.6,191,Stephen T. Kay
20000000.0,Thriller Drama Mystery,9963,en,22.049787,08-02-2007,84146832.0,96.0,Premonition,5.8,381,Mennan Yapo
20000000.0,Horror Thriller Mystery,21208,en,29.295801,24-07-2009,41596251.0,123.0,Orphan,6.7,1261,Jaume Collet-Serra
20000000.0,Drama Thriller History,314365,en,41.503588,06-11-2015,88346473.0,128.0,Spotlight,7.8,2686,Tom McCarthy
20000000.0,Drama Crime Thriller,13279,en,20.495749,19-09-2008,27640028.0,110.0,Lakeview Terrace,5.9,292,Neil LaBute
20000000.0,Horror Thriller,1975,en,13.906944,13-10-2006,39143839.0,102.0,The Grudge 2,5.2,283,Takashi Shimizu
20000000.0,Comedy Drama Romance Thriller,9895,en,11.203335,09-10-2006,41237648.0,115.0,Man of the Year,5.8,129,Barry Levinson
20000000.0,Crime Drama Thriller,27579,en,18.632156,31-08-2010,65464324.0,104.0,The American,5.8,481,Anton Corbijn
20000000.0,Horror Comedy,40264,en,17.165039,18-08-2010,80547866.0,82.0,Vampires Suck,4.2,315,Jason Friedberg
20000000.0,Horror Thriller,76617,en,26.497025,03-01-2013,47241945.0,92.0,Texas Chainsaw 3D,5.3,465,John Luessenhop
35000000.0,Horror Mystery Thriller,9645,en,27.724913,25-10-2002,68349884.0,91.0,Ghost Ship,5.3,531,Steve Beck
20000000.0,Drama Thriller,48289,en,14.857884,11-04-2010,45636368.0,113.0,The Debt,6.3,257,John Madden
20000000.0,Drama Thriller,17182,en,3.996392,12-01-1996,0.0,101.0,Eye for an Eye,5.8,63,John Schlesinger
20000000.0,Thriller Crime Drama,8848,en,30.387754,28-02-2008,64822796.0,112.0,The Bank Job,6.6,697,Roger Donaldson
20000000.0,Action Crime Drama Thriller,1266,en,18.666876,10-04-2008,65569869.0,109.0,Street Kings,6.3,363,David Ayer
20000000.0,Fantasy Horror Action Thriller Science-Fiction,19901,en,28.019226,06-01-2009,51416464.0,98.0,Daybreakers,6.0,634,Michael Spierig
9000000.0,Horror Thriller,10069,en,4.34503,24-03-2006,27105095.0,100.0,Stay Alive,5.3,155,William Brent Bell
20000000.0,Action Adventure Fantasy Horror Science-Fiction,9954,en,15.804814,08-09-2006,37597471.0,97.0,The Covenant,5.2,288,Renny Harlin
20000000.0,Fantasy Drama Comedy Thriller,577,en,12.309715,20-05-1995,21284514.0,106.0,To Die For,6.7,175,Gus Van Sant
806948.0,Drama Horror Thriller,539,en,93.067866,16-06-1960,32000000.0,109.0,Psycho,8.2,2320,Alfred Hitchcock
20000000.0,Thriller Horror Mystery,61012,en,23.292761,10-10-2012,52302796.0,94.0,Silent Hill: Revelation 3D,5.0,432,Michael J. Bassett
19000000.0,Horror Action Thriller Crime,755,en,64.181668,19-01-1996,25836616.0,108.0,From Dusk Till Dawn,6.9,1603,Robert Rodriguez
20000000.0,Drama Crime Thriller,470,en,32.243357,06-09-2003,60427839.0,124.0,21 Grams,7.2,918,Alejandro Gonz\u00e1lez I\u00f1\u00e1rritu
20000000.0,Action Drama Thriller,15644,en,9.149089,03-09-2004,16605763.0,84.0,Paparazzi,5.8,52,Paul Abascal
20000000.0,Action Crime Drama Thriller,4597,en,15.21229,04-12-2009,22942221.0,88.0,Armored,5.5,208,Nimr\u00f3d Antal
20000000.0,Comedy Thriller Crime Action,9414,en,6.397042,14-11-1997,13801755.0,97.0,The Man Who Knew Too Little,6.5,125,Jon Amiel
20000000.0,Action Thriller Science-Fiction,81796,en,35.232278,12-04-2012,32204030.0,95.0,Lockout,5.8,715,Stephen St. Leger
20000000.0,Action Thriller Crime,15092,en,35.542809,16-04-2009,34560577.0,96.0,Crank: High Voltage,5.9,861,Brian Taylor
30000000.0,Drama Action Thriller Romance,8198,en,5.133744,22-11-2002,27674124.0,101.0,The Quiet American,6.4,81,Phillip Noyce
20000000.0,Action Adventure Drama Thriller,15070,en,17.227376,23-08-2002,12398628.0,96.0,Undisputed,6.1,139,Walter Hill
20000000.0,Action Adventure Drama Thriller,17134,en,15.66135,19-03-2009,17280326.0,108.0,12 Rounds,5.7,220,Renny Harlin
20000000.0,Drama Horror Mystery,41402,en,19.705311,01-10-2010,24145613.0,116.0,Let Me In,6.7,641,Matt Reeves
20000000.0,Action Thriller,146198,en,29.371987,19-02-2016,12639297.0,115.0,Triple 9,5.6,797,John Hillcoat
20000000.0,Action Crime Drama Thriller,11835,en,12.643703,31-08-2007,16974459.0,105.0,Death Sentence,6.5,297,James Wan
12000000.0,Action Crime Thriller,106747,en,29.072964,12-09-2013,15008161.0,107.0,Machete Kills,5.3,631,Robert Rodriguez
22000000.0,Horror,10929,en,1.322528,14-03-2003,0.0,100.0,Willard,5.8,82,Glen Morgan
15000000.0,Drama Thriller,48231,en,27.133277,30-09-2011,27462041.0,99.0,A Dangerous Method,6.2,571,David Cronenberg
8700000.0,Animation Science-Fiction Thriller,3509,en,26.093043,25-05-2006,7659918.0,100.0,A Scanner Darkly,6.8,532,Richard Linklater
20000000.0,Action Fantasy Horror Thriller,12142,en,9.292987,28-01-2005,10442808.0,96.0,Alone in the Dark,3.1,173,Uwe Boll
20000000.0,Crime Drama Thriller,241239,en,37.629309,30-12-2014,12007070.0,125.0,A Most Violent Year,6.5,546,J.C. Chandor
20000000.0,Action Thriller,77948,en,15.131867,04-04-2012,16863583.0,93.0,The Cold Light of Day,4.8,271,Mabrouk El Mechri
2000000.0,Action Adventure Crime Drama Thriller,16608,en,14.617944,06-10-2005,5048693.0,104.0,The Proposition,7.1,218,John Hillcoat
20000000.0,Action Science-Fiction Thriller,7299,en,44.566609,06-12-2002,5359645.0,107.0,Equilibrium,6.9,1552,Kurt Wimmer
20000000.0,Action Comedy Horror Mystery Science-Fiction,43935,en,10.617236,16-03-2011,4634062.0,107.0,Dylan Dog: Dead of Night,4.5,139,Kevin Munroe
27220000.0,Thriller Crime,199373,en,28.060472,18-07-2013,5496951.0,105.0,The Frozen Ground,6.1,465,Scott Walker
14000000.0,Crime Horror Mystery,4232,en,45.99611,20-12-1996,173046663.0,111.0,Scream,7.0,1476,Wes Craven
19000000.0,Horror Thriller,694,en,78.699993,22-05-1980,44017374.0,144.0,The Shining,8.1,3757,Stanley Kubrick
19000000.0,Horror Mystery Thriller,11377,en,13.664614,29-10-1999,40846082.0,93.0,House on Haunted Hill,5.5,209,William Malone
19100000.0,Drama Action Thriller Crime War,62630,en,10.559414,11-02-2011,5728213.0,109.0,The Devil's Double,6.5,208,Lee Tamahori
20000000.0,Mystery Horror Action,29427,en,28.867568,26-02-2010,54956140.0,101.0,The Crazies,6.2,633,Breck Eisner
19000000.0,Horror Thriller Drama,10065,en,30.205943,15-04-2005,108047131.0,90.0,The Amityville Horror,6.0,588,Andrew Douglas
15000000.0,Horror,11683,en,15.262492,24-06-2005,46770602.0,93.0,Land of the Dead,6.0,381,George A. Romero
18000000.0,Science-Fiction Action Adventure Thriller,157,en,15.314027,31-05-1984,87000000.0,105.0,Star Trek III: The Search for Spock,6.4,434,Leonard Nimoy
19000000.0,Crime Drama Horror Thriller,8643,en,32.602868,09-09-2005,144216468.0,122.0,The Exorcism of Emily Rose,6.3,659,Scott Derrickson
16000000.0,Thriller Action Science-Fiction,218043,en,33.452469,03-10-2014,19682924.0,110.0,Left Behind,3.7,392,Vic Armstrong
18000000.0,Science-Fiction Action Adventure Thriller,106,en,50.009408,11-06-1987,98235548.0,107.0,Predator,7.3,2093,John McTiernan
19800000.0,Drama Mystery Thriller,5279,en,11.693272,07-11-2001,87754044.0,137.0,Gosford Park,6.8,246,Robert Altman
15000000.0,Drama History Crime Thriller Action,9829,en,17.50138,28-04-2006,76286096.0,111.0,United 93,6.9,367,Paul Greengrass
1000000.0,Horror,790,en,14.518598,08-02-1980,21378361.0,89.0,The Fog,6.4,311,John Carpenter
18000000.0,Adventure Drama Thriller,44115,en,52.464877,05-11-2010,35692920.0,94.0,127 Hours,7.0,2606,Danny Boyle
21000000.0,Drama Thriller,2575,en,7.047975,11-02-2001,28008462.0,109.0,The Tailor of Panama,6.2,92,John Boorman
18000000.0,Drama Mystery Thriller,11644,en,13.628601,24-07-1981,12000000.0,108.0,Blow Out,7.3,236,Brian De Palma
18000000.0,Action Crime Thriller,13809,en,31.887978,04-09-2008,25739015.0,114.0,RockNRolla,6.9,836,Guy Ritchie
0.0,Horror,396152,en,2.525569,03-05-2016,0.0,90.0,Restoration,5.3,11,Zack Ward
2700000.0,Romance Science-Fiction Horror Action Crime,10017,en,10.47644,21-11-1986,3500000.0,93.0,The Wraith,5.9,108,Mike Marvin
18000000.0,Drama Mystery Thriller,11468,en,10.991281,01-01-2002,676698.0,103.0,Salton Sea,7.0,104,D.J. Caruso
18000000.0,Crime Drama Thriller History,43434,en,1.138383,19-05-2010,871279.0,338.0,Carlos,6.7,50,Olivier Assayas
3500000.0,Horror Science-Fiction,8408,en,18.025206,19-07-1985,34000000.0,96.0,Day of the Dead,6.9,270,George A. Romero
14000000.0,Thriller,75638,en,22.748174,02-03-2012,13551174.0,119.0,Red Lights,6.0,376,Rodrigo Cort\u00e9s
24000000.0,Action Crime Drama Thriller,1620,en,42.669304,21-11-2007,99965753.0,89.0,Hitman,5.9,966,Xavier Gens
18000000.0,Thriller Action,241254,en,21.638673,22-08-2014,266586800.0,93.0,The Prince,4.6,218,Brian A Miller
0.0,Thriller,31932,en,2.64486,01-01-2002,0.0,116.0,City of Ghosts,5.4,18,Matt Dillon
18500000.0,Horror Action Thriller Science-Fiction,679,en,67.66094,18-07-1986,183316455.0,137.0,Aliens,7.7,3220,James Cameron
17000000.0,Horror Thriller Mystery,3597,en,27.654472,17-10-1997,125586134.0,100.0,I Know What You Did Last Summer,5.6,687,Jim Gillespie
300000.0,Horror Thriller,948,en,30.301307,25-10-1978,70000000.0,91.0,Halloween,7.4,1035,John Carpenter
17000000.0,Action Comedy Crime Thriller,7516,en,23.491962,09-12-2006,57103895.0,109.0,Smokin' Aces,6.4,534,Joe Carnahan
20000000.0,Horror Crime,41439,en,36.133536,21-10-2010,136150434.0,90.0,Saw: The Final Chapter,5.8,730,Kevin Greutert
15000000.0,Horror Thriller,9792,en,35.107857,10-03-2006,69623713.0,107.0,The Hills Have Eyes,6.1,705,Alexandre Aja
17000000.0,Crime Drama Thriller,26390,en,18.790102,16-01-2009,29536299.0,133.0,Brooklyn's Finest,6.2,293,Antoine Fuqua
17000000.0,Horror,109428,en,33.912116,05-04-2013,97542952.0,91.0,Evil Dead,6.4,1723,Fede Alvarez
17000000.0,Action Crime Drama Thriller,7304,en,19.311572,06-01-2006,9500000.0,122.0,Running Scared,7.0,331,Wayne Kramer
40000000.0,Fantasy Drama Thriller Romance,1491,en,36.960953,18-08-2006,86915017.0,110.0,The Illusionist,7.1,1615,Neil Burger
17000000.0,Adventure Thriller,2989,en,1.15641,12-11-1981,2000000.0,102.0,Roar,5.6,19,Noel Marshall
17000000.0,Drama Crime Thriller,10629,en,9.583578,11-07-2003,1569918.0,98.0,Veronica Guerin,6.8,59,Joel Schumacher
17000000.0,Thriller Romance,255343,en,25.112567,11-10-2014,3758328.0,120.0,Escobar: Paradise Lost,6.1,271,Andrea Di Stefano
17000000.0,Horror Thriller,79694,en,6.385234,23-08-2012,9627492.0,82.0,The Apparition,4.5,140,Todd Lincoln 
16000000.0,Horror Thriller Mystery,13788,en,15.788784,09-01-2009,76514050.0,87.0,The Unborn,4.8,365,David S. Goyer
16000000.0,Thriller Drama Horror,49950,en,11.807269,04-02-2011,40492759.0,91.0,The Roommate,5.3,224,Christian E. Christiansen
15000000.0,Thriller Action Crime Drama,9594,en,10.484642,10-08-1991,30102717.0,110.0,Double Impact,5.3,215,Sheldon Lettich
16000000.0,Comedy Horror,19994,en,32.257414,18-09-2009,31556061.0,100.0,Jennifer's Body,5.3,837,Karyn Kusama
16000000.0,Thriller Science-Fiction Mystery,1090,en,19.890428,16-04-1999,18564088.0,100.0,The Thirteenth Floor,6.8,378,Josef Rusnak
0.0,Action Science-Fiction Thriller,40160,en,2.637355,19-10-1979,0.0,107.0,Meteor,5.1,36,Ronald Neame
20000000.0,Thriller Crime Drama Mystery,68727,en,38.802415,27-03-2013,24261569.0,101.0,Trance,6.5,956,Danny Boyle
15500000.0,Mystery Crime Drama Thriller,18777,en,6.630856,12-09-2005,1237615.0,93.0,Slow Burn,5.5,16,Wayne Beach
16000000.0,Action Adventure Drama Thriller,33196,ko,4.628525,06-06-2009,11301649.0,120.0,Tidal Wave,6.5,48,Yoon Je-kyoon
14000000.0,History Drama Thriller War,205596,en,145.364591,14-11-2014,233555708.0,113.0,The Imitation Game,8.0,5723,Morten Tyldum
15000000.0,Horror,132232,en,47.455148,17-01-2013,146497771.0,100.0,Mama,6.0,1401,Andy Muschietti
17000000.0,Drama Horror Thriller,65086,en,43.675191,01-02-2012,127730736.0,95.0,The Woman in Black,6.1,1206,James Watkins
15000000.0,Horror Thriller,10053,en,4.688212,03-02-2006,66966987.0,87.0,When a Stranger Calls,5.4,268,Simon West
35000000.0,Thriller Drama,134411,en,30.556135,21-02-2013,42930462.0,112.0,Snitch,5.8,1138,Ric Roman Waugh
15000000.0,Horror Comedy Fantasy,287903,en,31.565117,26-11-2015,61548707.0,98.0,Krampus,5.9,584,Michael Dougherty
15000000.0,Horror Mystery Science-Fiction,9276,en,21.535126,25-12-1998,40283321.0,104.0,The Faculty,6.2,492,Robert Rodriguez
7000000.0,Crime Drama Thriller,77016,en,49.517264,20-09-2012,48126384.0,109.0,End of Watch,7.2,1170,David Ayer
15000000.0,Crime Drama Thriller,11478,en,11.375032,31-03-2000,35007180.0,106.0,The Skulls,5.8,156,Rob Cohen
15000000.0,Horror,24150,en,12.929525,28-08-2009,39421467.0,105.0,Halloween II,5.1,267,Rob Zombie
15000000.0,Crime Thriller Horror Drama,18405,en,19.760383,13-03-2009,32721635.0,110.0,The Last House on the Left,6.2,440,Dennis Iliadis
13000000.0,Horror Thriller,11442,en,11.045593,01-07-2002,37664855.0,94.0,Halloween: Resurrection,4.5,228,Rick Rosenthal
15000000.0,Drama Action Thriller Crime,64690,en,49.294864,06-08-2011,78054825.0,100.0,Drive,7.4,3725,Nicolas Winding Refn
15000000.0,Horror Thriller Science-Fiction,1562,en,34.759855,26-04-2007,64238440.0,100.0,28 Weeks Later,6.5,1197,Juan Carlos Fresnadillo
0.0,Mystery Thriller Horror,11531,en,3.890223,27-10-2000,0.0,90.0,Book of Shadows: Blair Witch 2,4.3,212,Joe Berlinger
15000000.0,Drama Fantasy Horror Thriller,9100,en,19.517239,03-05-1996,24769466.0,101.0,The Craft,6.3,380,Andrew Fleming
15000000.0,Drama Thriller Crime Romance,116,en,30.669913,26-10-2005,85306374.0,124.0,Match Point,7.3,1105,Woody Allen
14000000.0,Horror,12212,en,8.885017,19-09-2000,38574362.0,97.0,Urban Legends: Final Cut,4.4,100,John Ottman
20000000.0,Action Adventure Drama Thriller,8975,en,7.679336,13-10-2006,22165608.0,92.0,The Marine,5.0,163,John Bonito
15000000.0,Mystery Horror Science-Fiction,9424,en,9.378688,24-07-1998,17507368.0,84.0,Disturbing Behavior,5.5,104,David Nutter
15000000.0,Crime Action Thriller,254904,en,45.317278,27-08-2014,32556119.0,108.0,The November Man,6.0,639,Roger Donaldson
15000000.0,Drama Thriller War,12162,en,47.006162,10-10-2008,42000000.0,131.0,The Hurt Locker,7.2,1840,Kathryn Bigelow
15000000.0,Fantasy Drama Horror Action Thriller,11495,en,11.379652,11-05-1984,17080167.0,114.0,Firestarter,5.9,173,Mark L. Lester
15000000.0,Crime Thriller,64689,en,24.612603,20-09-2012,37930465.0,97.0,Killing Them Softly,5.8,742,Andrew Dominik
15000000.0,Thriller,157849,en,26.708193,25-07-2014,31554855.0,121.0,A Most Wanted Man,6.5,541,Anton Corbijn
15000000.0,Crime Thriller,7501,en,8.113634,07-09-2001,12000000.0,92.0,Knockaround Guys,5.9,97,Brian Koppelman
15000000.0,Action Crime Drama Thriller,4911,en,6.373316,14-12-2002,9237470.0,118.0,Dark Blue,6.5,85,Ron Shelton
16000000.0,Drama Thriller,1988,en,9.717392,01-01-2007,18928871.0,100.0,A Mighty Heart,6.7,95,Michael Winterbottom
15000000.0,Thriller,36047,en,0.249245,19-07-2000,5217498.0,105.0,The In Crowd,4.7,15,Mary Lambert
25000000.0,Thriller Comedy Horror,6552,en,8.583217,30-04-1999,4152230.0,92.0,Idle Hands,6.1,182,Rodman Flender
15000000.0,Thriller Drama Mystery,1018,en,31.60985,16-05-2001,20117339.0,147.0,Mulholland Drive,7.6,1477,David Lynch
15000000.0,Thriller Crime Mystery,6687,en,11.428903,18-01-2008,5926410.0,111.0,Transsiberian,6.5,195,Brad Anderson
15000000.0,Horror Thriller Crime,8461,en,15.175289,20-10-2007,7938872.0,112.0,Funny Games,6.3,545,Michael Haneke
0.0,Drama Thriller Science-Fiction,331592,en,2.414721,11-09-2015,0.0,100.0,Listening,5.5,31,Khalil Sullins
12000000.0,Action Thriller Science-Fiction,10045,fr,17.493735,09-11-2004,9584131.0,84.0,District B13,6.5,565,Pierre Morel
8500000.0,Adventure Action Thriller,16353,th,9.029489,04-12-2008,8936663.0,98.0,Ong Bak 2,6.0,152,Tony Jaa
15000000.0,Drama Action Thriller,24206,en,2.609057,26-06-1996,76382.0,93.0,Silent Trigger,5.0,22,Russell Mulcahy
15000000.0,Mystery Drama Crime Thriller Horror,10185,en,19.913961,07-08-2008,3533227.0,98.0,The Midnight Meat Train,6.0,290,Ry\u00fbhei Kitamura
14000000.0,Drama Romance Thriller,10998,en,16.742972,11-09-1987,320145693.0,119.0,Fatal Attraction,6.6,291,Adrian Lyne
15000000.0,Mystery Horror,14435,en,13.706357,16-01-2009,100734718.0,101.0,My Bloody Valentine,5.3,299,Patrick Lussier
14000000.0,Adventure Action Thriller,691,en,27.17347,07-07-1977,185438673.0,125.0,The Spy Who Loved Me,6.6,507,Lewis Gilbert
14000000.0,Horror Thriller,9877,en,12.159009,25-09-1998,72527595.0,99.0,Urban Legend,5.6,290,Jamie Blanks
14000000.0,Comedy Horror Romance,12158,en,6.772615,27-10-1995,19800000.0,100.0,Vampire in Brooklyn,4.5,111,Wes Craven
14000000.0,Horror Thriller Fantasy,11586,en,11.543363,17-06-1977,30749142.0,118.0,Exorcist II: The Heretic,4.5,133,John Boorman
14000000.0,Thriller Mystery Adventure,12403,en,20.792603,08-06-2009,22852638.0,98.0,A Perfect Getaway,6.2,351,David Twohy
11000000.0,Horror Science-Fiction,11470,en,11.220643,24-07-2001,16951798.0,91.0,Jason X,4.5,291,James Isaac
14000000.0,Drama Mystery Thriller,18041,en,5.833687,21-04-2000,5108820.0,90.0,Gossip,5.5,68,Davis Guggenheim
0.0,Horror Mystery Thriller,14033,en,3.231848,06-09-2001,0.0,84.0,Soul Survivors,4.4,49,Stephen Carpenter
13300000.0,Thriller Science-Fiction Drama,97370,en,29.782161,14-03-2014,5380251.0,108.0,Under the Skin,6.0,1102,Jonathan Glazer
13400000.0,Action Comedy Thriller,70829,en,0.680753,29-12-2010,16700000.0,100.0,The Last Godfather,4.7,7,Shim Hyung-Rae
13000000.0,Drama Thriller,44214,en,91.285683,02-12-2010,327803731.0,108.0,Black Swan,7.3,4430,Darren Aronofsky
7000000.0,Horror Thriller,10131,en,17.113408,19-08-1988,72500000.0,99.0,A Nightmare on Elm Street 4: The Dream Master,5.8,281,Renny Harlin
17000000.0,Horror Drama Thriller,332567,en,60.829621,24-06-2016,119100758.0,86.0,The Shallows,6.2,1567,Jaume Collet-Serra
13000000.0,Science-Fiction Thriller,1954,en,73.307513,22-01-2004,96060858.0,113.0,The Butterfly Effect,7.3,2060,Eric Bress
13000000.0,Action Adventure Comedy Thriller,9448,en,6.425528,24-04-1998,27007143.0,91.0,The Big Hit,6.1,109,Kirk Wong
13000000.0,Drama Horror,11186,en,16.681567,09-11-1990,35763605.0,84.0,Child's Play 2,5.8,308,John Lafia
13200000.0,Crime Thriller,136835,en,24.656068,10-09-2014,53830415.0,83.0,No Good Deed,5.6,181,Sam Miller
18000000.0,Science-Fiction Horror Thriller,5876,en,37.104353,21-11-2007,57096190.0,126.0,The Mist,6.7,1399,Frank Darabont
6000000.0,Drama Thriller,264644,en,66.11334,16-10-2015,35401758.0,117.0,Room,8.1,2757,Lenny Abrahamson
13000000.0,Comedy Crime Horror Thriller,11592,en,6.170139,13-04-1994,7820688.0,95.0,Serial Mom,6.4,135,John Waters
0.0,Drama Thriller,19052,en,1.212956,04-11-1999,0.0,99.0,Light It Up,6.6,7,Craig Bolotin
15000000.0,Drama Thriller Mystery,28211,en,26.373864,25-03-2009,8459458.0,96.0,Chloe,5.9,498,Atom Egoyan
13000000.0,Thriller Horror,157544,en,10.475368,24-07-2015,1784763.0,91.0,The Vatican Tapes,4.6,243,Mark Neveldine
13000000.0,Crime Thriller,158011,en,34.532418,14-03-2013,68572378.0,94.0,The Call,6.6,1257,Brad Anderson
12500000.0,Action Thriller Crime Romance,319,en,35.268557,09-09-1993,12281551.0,120.0,True Romance,7.5,749,Tony Scott
12500000.0,Horror Mystery Thriller,26688,en,8.780512,09-09-2009,27206120.0,101.0,Sorority Row,5.4,177,Stewart Hendler
20000000.0,Action Comedy Thriller,23631,en,26.396191,01-09-2010,31327899.0,105.0,Machete,6.3,1150,Robert Rodriguez
8000000.0,Drama Horror Thriller,9552,en,47.584643,26-12-1973,441306145.0,122.0,The Exorcist,7.5,2005,William Friedkin
7000000.0,Horror Thriller Adventure,578,en,50.152327,18-06-1975,470654000.0,124.0,Jaws,7.5,2542,Steven Spielberg
12000000.0,Action Adventure Science-Fiction Thriller,154,en,22.434102,03-06-1982,96800000.0,113.0,Star Trek II: The Wrath of Khan,7.3,675,Nicholas Meyer
12000000.0,Thriller Science-Fiction,860,en,23.161754,03-06-1983,79567667.0,114.0,WarGames,7.0,504,John Badham
12000000.0,Crime Drama Romance Thriller,9281,en,19.195399,08-02-1985,68706993.0,113.0,Witness,7.0,375,Peter Weir
12000000.0,Action Thriller War,75674,en,21.958055,24-02-2012,81272766.0,110.0,Act of Valor,6.3,417,Mike McCoy
15000000.0,Science-Fiction Drama Thriller,76726,en,64.504747,01-02-2012,145000000.0,84.0,Chronicle,6.6,1935,Josh Trank
12000000.0,Horror Thriller,9357,en,20.624896,21-08-2002,52223306.0,96.0,One Hour Photo,6.6,435,Mark Romanek
